FID,OCEAN_REGION,COUNTRY,LOCATION,SITE_NAME,LATITUDE,LONGITUDE,DAY,MONTH,YEAR,MONTHS_SINCE_PEAK,MAX_DEPTH_m,DEPTH_RAW,SEVERITY_CODE,%_BLEACHED,%_BLEACHED_RAW,MORTALITY_CODE,%_MORTALITY,%_MORTALITY_RAW,SURVEY_TYPE,OTHER_DRIVERS,SOURCE,CITATION,COMMENTS,DATABASE_CODE,INTERNAL DATA -->,ENTRY_CODE,MAP_CODE,LAT_CORRECTED,LON_CORRECTED,LAND,QC_CODE,CRW DATA -->,CRW_ID,CRW REGION,CRW REG VIRTUAL STATION NAME,CRW REG VIRTUAL STATION #,MIDPOINT_OF_BLEACH_RANGE_%,MIDPOINT_OF_MORT_RANGE_%,CRW MORTALITY TIME ADJUST,CRW OBS TIMING,CRW DHW TO USE,CRW DAILY DHW,CRW ANNUAL MAX DHW,CRW DHW OFFSET,QA CODE,CRW ANN MAX DHW 2014,CRW ANN MAX DHW 2015,CRW ANN MAX DHW 2016,CRW ANN MAX DHW 2017,DATETIME,DHW,MAX_DHW,DATE_MAX_DHW,DAYS_FROM_MAX_DHW,MAX_ANNUAL_DHW,DATE_OF_MAX_DHW,IS_BEST_REPORT,spatial_cluster
359,Caribbean,United States,Gulf of Mexico,Stetson Bank,28.1647671391,-94.2982826186,11,10,1993,,33.5,21-33.5m,Mild,0.01058148148148148,0.01058148148148148,-1,,,Repetitive Photostations,,FGBNMS,,Millepora alcicornis domiant coral. ,4,,,,28.1648,-94.2983,No,AA,,,,,,,,,,,,,,,,,,,1993-10-11,1.17,,,60,1.17,1993-08-12,True,US_continent
496,Caribbean,United States,Gulf of Mexico,Stetson Bank,28.1647671391,-94.2982826186,8,10,1995,,33.5,21-33.5m,Mild,0.08158653846153846,0.08158653846153846,-1,,,Repetitive Photostations,,FGBNMS,,Millepora alcicornis domiant coral. ,4,,,,28.1648,-94.2983,No,AA,,,,,,,,,,,,,,,,,,,1995-10-08,2.77,,,16,2.77,1995-09-22,True,US_continent
32697,Caribbean,United States,Florida,"Lower Keys, Offshore Patch Reef, Q1204",24.45679,-81.91675,6,9,2016,,7.5,,Moderate,0.36,36,0,0.0,0,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.45679,-81.91675,No,AAAA,,FL_449,CA,Florida Keys,48.0,,,0.0,1.0,1.68,1.68,1.68,0.0,1.0,7.12,8.44,1.68,,2016-09-06,1.68,,,14,1.68,2016-08-23,True,US_continent
32696,Caribbean,United States,Florida,"Lower Keys, Mid Channel, Q3026",24.46636,-82.00192,6,9,2016,,11.8,,Moderate,0.35211,35.211,1,0.011,0.011,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.46636,-82.00192,No,AAAA,,FL_547,CA,Florida Keys,48.0,,,0.0,1.0,0.76,0.76,0.76,0.0,1.0,7.42,8.63,0.76,,2016-09-06,0.76,,,15,0.76,2016-08-22,True,US_continent
32695,Caribbean,United States,Florida,"Lower Keys, Forereef, Q1217",24.4559,-81.92136,6,9,2016,,6.5,,Moderate,0.34782,34.782,0,0.0,0,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.4559,-81.92136,No,AAAA,,FL_459,CA,Florida Keys,48.0,,,0.0,1.0,1.68,1.68,1.68,0.0,1.0,7.12,8.44,1.68,,2016-09-06,1.68,,,14,1.68,2016-08-23,True,US_continent
32694,Caribbean,United States,Florida,"Lower Keys, Mid Channel, Q3027",24.47083,-81.97149,6,9,2016,,12.2,,Mild,0.08511,8.511000000000001,0,0.001,0.001,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.47083,-81.97149,No,AAAA,,FL_548,CA,Florida Keys,48.0,,,0.0,1.0,1.43,1.43,1.43,0.0,1.0,7.24,8.74,1.43,,2016-09-06,1.43,,,14,1.43,2016-08-23,True,US_continent
32687,Pacific Ocean,Japan,Amakusa,Katashima,32.14991666666667,129.9751111111111,6,9,2016,,6,,None,0.0,0,0,0.0,0,In-situ,,"Tadashi Kimura, Satoshi Nojima, Satoshi Nojima nsatoshi@bronze.ocn.ne.jp",,,4,,,,32.14991667,129.9751111,No,AAAA,,JP_553,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,7.02,7.02,7.02,0.0,1.0,0.0,0.0,7.02,,2016-09-06,7.02,,,10,7.02,2016-08-27,True,Japan
32681,Pacific Ocean,Guam,Ritidian,"Site: S01, Transect: 3",13.648889,144.87475,6,9,2016,,,,Severe,0.58975,58.975,1,0.08547,0.08547,In-situ,,"Whitney Hoot, Coral Reef Resilience Coordinator, Guam Bureau of Statistics and Plans

, Whitney Hoot, Whitney Hoot whitney.hoot@bsp.guam.gov",,Partial bleaching and partial mortality were in one category in the original data and may have been included twice in % bleached and % mortality categories in this data set. Partial and full flourescent were included in the % bleaching category in this data set.,4,,,,13.648889,144.87475,No,AAAA,,GU_3,AP,Guam,58.0,,,0.0,1.0,4.58,4.58,4.58,0.0,1.0,3.31,0.97,4.58,,2016-09-06,4.58,,,4,4.58,2016-09-02,True,Guam
32682,Pacific Ocean,Guam,Ritidian,"Site: S01, Transect: 2",13.648639,144.874778,6,9,2016,,,,Severe,0.625,62.5,1,0.075,0.075,In-situ,,"Whitney Hoot, Coral Reef Resilience Coordinator, Guam Bureau of Statistics and Plans

, Whitney Hoot, Whitney Hoot whitney.hoot@bsp.guam.gov",,Partial bleaching and partial mortality were in one category in the original data and may have been included twice in % bleached and % mortality categories in this data set. Partial and full flourescent were included in the % bleaching category in this data set.,4,,,,13.648639,144.874778,No,AAAA,,GU_2,AP,Guam,58.0,,,0.0,1.0,4.58,4.58,4.58,0.0,1.0,3.31,0.97,4.58,,2016-09-06,4.58,,,4,4.58,2016-09-02,True,Guam
32683,Pacific Ocean,Guam,Ritidian,"Site: S01, Transect: 1",13.648444,144.874778,6,9,2016,,,,Severe,0.64936,64.936,1,0.01299,0.01299,In-situ,,"Whitney Hoot, Coral Reef Resilience Coordinator, Guam Bureau of Statistics and Plans

, Whitney Hoot, Whitney Hoot whitney.hoot@bsp.guam.gov",,Partial bleaching and partial mortality were in one category in the original data and may have been included twice in % bleached and % mortality categories in this data set. Partial and full flourescent were included in the % bleaching category in this data set.,4,,,,13.648444,144.874778,No,AAAA,,GU_1,AP,Guam,58.0,,,0.0,1.0,4.58,4.58,4.58,0.0,1.0,3.31,0.97,4.58,,2016-09-06,4.58,,,4,4.58,2016-09-02,True,Guam
32685,Pacific Ocean,Japan,Amakusa,Ohshima North,32.18677777777778,129.9685277777778,6,9,2016,,10,,None,0.0,0,0,0.0,0,In-situ,,"Tadashi Kimura, Satoshi Nojima, Satoshi Nojima nsatoshi@bronze.ocn.ne.jp",,,4,,,,32.18677778,129.9685278,No,AAAA,,JP_550,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,7.11,7.11,7.11,0.0,1.0,0.0,0.0,7.11,,2016-09-06,7.11,,,10,7.11,2016-08-27,True,Japan
32686,Pacific Ocean,Japan,Amakusa,Katashima South,32.14375,129.9719444444445,6,9,2016,,10,,None,0.0,0,0,0.0,0,In-situ,,"Tadashi Kimura, Satoshi Nojima, Satoshi Nojima nsatoshi@bronze.ocn.ne.jp",,,4,,,,32.14375,129.9719444,No,AAAA,,JP_558,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,7.02,7.02,7.02,0.0,1.0,0.0,0.0,7.02,,2016-09-06,7.02,,,10,7.02,2016-08-27,True,Japan
32684,Pacific Ocean,Japan,Amakusa,Ohshima Bay West,32.17941666666666,129.9666111111111,6,9,2016,,10,,None,0.0,0,0,0.0,0,In-situ,,"Tadashi Kimura, Satoshi Nojima, Satoshi Nojima nsatoshi@bronze.ocn.ne.jp",,,4,,,,32.17941667,129.9666111,No,AAAA,,JP_552,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,7.11,7.11,7.11,0.0,1.0,0.0,0.0,7.11,,2016-09-06,7.11,,,10,7.11,2016-08-27,True,Japan
32723,Caribbean,United States,Florida,"Lower Keys, Forereef, Q1218",24.4728,-81.82391,7,9,2016,,7.8,,Moderate,0.29687,29.687,0,0.0,0,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.4728,-81.82391,No,AAAA,,FL_460,CA,Florida Keys,48.0,,,0.0,1.0,2.3,2.3,2.3,0.0,1.0,6.65,7.54,2.3,,2016-09-07,2.3,,,14,2.3,2016-08-24,True,US_continent
32724,Caribbean,United States,Florida,"Lower Keys, Offshore Patch Reef, Q1205",24.47021,-81.87292,7,9,2016,,9.7,,Moderate,0.35256,35.256,0,0.0,0,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.47021,-81.87292,No,AAAA,,FL_450,CA,Florida Keys,48.0,,,0.0,1.0,1.79,1.79,1.79,0.0,1.0,6.83,8.0,1.79,,2016-09-07,1.79,,,15,1.79,2016-08-23,True,US_continent
32728,Caribbean,United States,Florida,"Lower Keys, Offshore Patch Reef, Q1208",24.49079,-81.71122,7,9,2016,,7.7,,Severe,0.55914,55.91399999999999,0,0.0,0,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.49079,-81.71122,No,AAAA,,FL_452,CA,Florida Keys,48.0,,,0.0,1.0,2.59,2.59,2.59,0.0,1.0,5.55,7.24,2.59,,2016-09-07,2.59,,,14,2.59,2016-08-24,True,US_continent
32729,Caribbean,United States,Florida,"Key West , Rock Key",24.45435,-81.85775,7,9,2016,,6.4008,,None,0.0,0,-1,,,In-situ,,Peter Horton  ,Florida BleachWatch program,No disease noted,4,,,,24.45435,-81.85775,No,AA,,FL_1503,CA,Florida Keys,48.0,,,0.0,1.0,1.79,1.79,1.79,0.0,3.0,6.83,8.0,1.79,,2016-09-07,1.79,,,15,1.79,2016-08-23,True,US_continent
32730,Caribbean,United States,Florida,"Key West , Casa Marina Reef",24.54233,-81.78993,7,9,2016,,3.6576,,None,0.0,0,-1,,,In-situ,,Peter Horton  ,Florida BleachWatch program,No disease noted,4,,,,24.54233,-81.78993,No,AA,,FL_1504,CA,Florida Keys,48.0,,,0.0,1.0,3.14,3.14,3.14,0.0,3.0,7.23,8.69,3.14,,2016-09-07,3.14,,,12,3.14,2016-08-26,True,US_continent
32732,Caribbean,United States,Florida,"Key West , Western Dry Rocks",24.44483,-81.92653,7,9,2016,,6.4008,,Mild,,1-10,-1,,,In-situ,,Peter Horton  ,Florida BleachWatch program,No disease noted,4,,,,24.44483,-81.92653,No,AA,,FL_1502,CA,Florida Keys,48.0,5.5,,0.0,1.0,1.48,1.48,1.48,0.0,3.0,6.11,7.23,1.48,,2016-09-07,1.48,,,15,1.48,2016-08-23,True,US_continent
32718,Caribbean,United States,Florida,"Lower Keys, Forereef, Q1216",24.45464,-81.85929,7,9,2016,,5.1,,Moderate,0.15385,15.385,0,0.0,0,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.45464,-81.85929,No,AAAA,,FL_458,CA,Florida Keys,48.0,,,0.0,1.0,1.79,1.79,1.79,0.0,1.0,6.83,8.0,1.79,,2016-09-07,1.79,,,15,1.79,2016-08-23,True,US_continent
32708,Pacific Ocean,Japan,Amakusa,Ushibuka Marine Park (1) Tsurusaki,32.19311111111111,129.9938055555556,7,9,2016,,8,,None,0.0,0,0,0.0,0,In-situ,,"Tadashi Kimura, Satoshi Nojima, Satoshi Nojima nsatoshi@bronze.ocn.ne.jp",,,4,,,,32.19311111,129.9938056,No,AAAA,,JP_551,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,7.11,7.11,7.11,0.0,1.0,0.0,0.0,7.11,,2016-09-07,7.11,,,11,7.11,2016-08-27,True,Japan
32716,Pacific Ocean,Palau,Outer Reef,Ngetngod,7.36255,134.619867,7,9,2016,,3,,None,0.0,0,0,0.0,0,In-situ,,"PICRC, check Gouezo et al. 2017. 15 years of coral reef monitoring demonstrates the resilience of Palau’s coral reefs. PICRC technical report 17-01. Download on http://picrc.org. Peer reviewed publication in review: Gouezo et al. 2018. Drivers of recovery and reassembly of coral reef communities. (in review), Marine Gouezo, Researcher PICRC, mgouezo@picrc.org, Marine Gouezo, Researcher PICRC, mgouezo@picrc.org ",Gouezo et al. 2017 ; Gouezo et al. 2018 (in review); PICRC,,4,,,,7.36255,134.619867,No,AAAA,,PL_88,AP,Palau,129.0,,,0.0,1.0,2.98,2.02,2.98,0.0,1.0,2.41,0.0,2.98,,2016-09-07,2.02,,,49,2.98,2016-07-20,True,Palau
32705,Pacific Ocean,Japan,Kagoshima Prefecture Southern Coast,Hakamagoshi Marine Park,31.58983333333333,130.5911666666667,7,9,2016,,7.6,,Moderate,0.2,20,0,0.0,0,In-situ,,"Tadashi Kimura, Naoko Dewa, Naoko Dewa n-dewa@ioworld.jp",,,4,,,,31.58983333,130.5911667,No,AAAA,,JP_531,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,3.47,3.47,3.47,0.0,1.0,0.0,0.36,3.47,,2016-09-07,3.47,,,11,3.47,2016-08-27,True,Japan
32706,Pacific Ocean,Japan,Amakusa,Amakusa Marine Park Kuwa-jima,32.20036111111111,129.9755833333333,7,9,2016,,9,,None,0.0,0,0,0.0,0,In-situ,,"Tadashi Kimura, Satoshi Nojima, Satoshi Nojima nsatoshi@bronze.ocn.ne.jp",,,4,,,,32.20036111,129.9755833,No,AAAA,,JP_548,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,7.23,7.23,7.23,0.0,1.0,0.0,0.0,7.23,,2016-09-07,7.23,,,11,7.23,2016-08-27,True,Japan
32709,Pacific Ocean,Japan,Amakusa,Haruhae,32.18061111111111,130.0208611111111,7,9,2016,,7,,None,0.0,0,0,0.0,0,In-situ,,"Tadashi Kimura, Satoshi Nojima, Satoshi Nojima nsatoshi@bronze.ocn.ne.jp",,,4,,,,32.18061111,130.0208611,No,AAAA,,JP_554,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,6.83,6.83,6.83,0.0,1.0,0.0,0.0,6.83,,2016-09-07,6.83,,,11,6.83,2016-08-27,True,Japan
32707,Pacific Ocean,Japan,Amakusa,Mogushi (Shirahama),32.20522222222223,129.9933055555555,7,9,2016,,6,,None,0.0,0,0,0.0,0,In-situ,,"Tadashi Kimura, Satoshi Nojima, Satoshi Nojima nsatoshi@bronze.ocn.ne.jp",,,4,,,,32.20522222,129.9933056,No,AAAA,,JP_549,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,7.23,7.23,7.23,0.0,1.0,0.0,0.0,7.23,,2016-09-07,7.23,,,11,7.23,2016-08-27,True,Japan
32754,Pacific Ocean,Japan,Amakusa,Ushibuka Marine Park (4) Houga-shima South,32.16166666666666,130.0546111111111,8,9,2016,,10,,None,0.0,0,0,0.0,0,In-situ,,"Tadashi Kimura, Satoshi Nojima, Satoshi Nojima nsatoshi@bronze.ocn.ne.jp",,,4,,,,32.16166667,130.0546111,No,AAAA,,JP_557,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,6.31,6.31,6.31,0.0,1.0,0.0,0.0,6.31,,2016-09-08,6.31,,,13,6.31,2016-08-26,True,Japan
32757,Pacific Ocean,Palau,Outer reef,Melekeok,7.520333,134.6365,8,9,2016,,3,,None,0.0,0,0,0.0,0,In-situ,,"PICRC, check Gouezo et al. 2017. 15 years of coral reef monitoring demonstrates the resilience of Palau’s coral reefs. PICRC technical report 17-01. Download on http://picrc.org. Peer reviewed publication in review: Gouezo et al. 2018. Drivers of recovery and reassembly of coral reef communities. (in review), Marine Gouezo, Researcher PICRC, mgouezo@picrc.org, Marine Gouezo, Researcher PICRC, mgouezo@picrc.org ",Gouezo et al. 2017 ; Gouezo et al. 2018 (in review); PICRC,,4,,,,7.520333,134.6365,No,AAAA,,PL_71,AP,Palau,129.0,,,0.0,1.0,3.32,2.19,3.32,0.0,1.0,2.56,0.0,3.32,,2016-09-08,2.19,,,47,3.32,2016-07-23,True,Palau
32763,Caribbean,United States,Florida,"Upper Keys, Mid Channel, Q3007",25.10258,-80.34361,8,9,2016,,1.5,,Moderate,0.25862,25.862,0,0.004,0.004,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,25.10258,-80.34361,No,AAAA,,FL_528,CA,Florida Keys,48.0,,,0.0,1.0,0.79,0.79,0.79,0.0,1.0,4.71,4.21,0.79,,2016-09-08,0.79,,,16,0.79,2016-08-23,True,US_continent
32753,Pacific Ocean,Japan,Amakusa,Ushibuka Marine Park (3) Chikuno-shima,32.15547222222222,130.0429722222222,8,9,2016,,15,,None,0.0,0,0,0.0,0,In-situ,,"Tadashi Kimura, Satoshi Nojima, Satoshi Nojima nsatoshi@bronze.ocn.ne.jp",,,4,,,,32.15547222,130.0429722,No,AAAA,,JP_556,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,6.83,6.83,6.83,0.0,1.0,0.0,0.0,6.83,,2016-09-08,6.83,,,12,6.83,2016-08-27,True,Japan
32752,Pacific Ocean,Japan,Amakusa,Hirase,32.16583333333333,130.0077777777778,8,9,2016,,6,,None,0.0,0,0,0.0,0,In-situ,,"Tadashi Kimura, Satoshi Nojima, Satoshi Nojima nsatoshi@bronze.ocn.ne.jp",,,4,,,,32.16583333,130.0077778,No,AAAA,,JP_555,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,6.83,6.83,6.83,0.0,1.0,0.0,0.0,6.83,,2016-09-08,6.83,,,12,6.83,2016-08-27,True,Japan
32750,Pacific Ocean,Japan,Ishigaki Island East Coast,Ibaruma Ranch off,24.51591666666667,124.2986111111111,8,9,2016,,5,,Severe,0.9,90,1,0.05,0.05,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.51591667,124.2986111,No,AAAA,,JP_273,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.09,10.09,10.09,0.0,1.0,5.61,1.1,10.09,,2016-09-08,10.09,,,3,10.09,2016-09-05,True,Japan
32741,Pacific Ocean,Japan,Ishigaki Island East Coast,Arasaki South,24.55433333333334,124.3197777777778,8,9,2016,,2.5,,Moderate,0.2,20,1,0.05,0.05,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.55433333,124.3197778,No,AAAA,,JP_278,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.29,10.29,10.29,0.0,1.0,6.22,1.28,10.29,,2016-09-08,10.29,,,3,10.29,2016-09-05,True,Japan
32742,Pacific Ocean,Japan,Ishigaki Island East Coast,Tomuru-zaki,24.53127777777778,124.3101944444444,8,9,2016,,2,,Moderate,0.5,50,1,0.1,0.1,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.53127778,124.3101944,No,AAAA,,JP_275,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.21,10.21,10.21,0.0,1.0,6.19,1.1,10.21,,2016-09-08,10.21,,,3,10.21,2016-09-05,True,Japan
32743,Pacific Ocean,Japan,Ishigaki Island East Coast,Arasaki,24.56022222222222,124.3263611111111,8,9,2016,,4,,Moderate,0.5,50,1,0.1,0.1,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.56022222,124.3263611,No,AAAA,,JP_279,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.29,10.29,10.29,0.0,1.0,6.22,1.28,10.29,,2016-09-08,10.29,,,3,10.29,2016-09-05,True,Japan
32751,Pacific Ocean,Japan,Ishigaki Island East Coast,Tomuru-zaki South,24.52544444444444,124.3089444444444,8,9,2016,,3,,Severe,0.9,90,1,0.1,0.1,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.52544444,124.3089444,No,AAAA,,JP_274,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.21,10.21,10.21,0.0,1.0,6.19,1.1,10.21,,2016-09-08,10.21,,,3,10.21,2016-09-05,True,Japan
32745,Pacific Ocean,Japan,Ishigaki Island East Coast,Iwasaki,24.58194444444445,124.3494166666667,8,9,2016,,5,,Severe,0.6,60,1,0.1,0.1,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.58194444,124.3494167,No,AAAA,,JP_282,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.29,10.29,10.29,0.0,1.0,6.22,1.28,10.29,,2016-09-08,10.29,,,3,10.29,2016-09-05,True,Japan
32746,Pacific Ocean,Japan,Ishigaki Island East Coast,Iwasaki South,24.56894444444444,124.3406388888889,8,9,2016,,3,,Severe,0.7,70,1,0.05,0.05,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.56894444,124.3406389,No,AAAA,,JP_281,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.29,10.29,10.29,0.0,1.0,6.22,1.28,10.29,,2016-09-08,10.29,,,3,10.29,2016-09-05,True,Japan
32747,Pacific Ocean,Japan,Ishigaki Island East Coast,Para-world off,24.54375,124.3066388888889,8,9,2016,,2.5,,Severe,0.8,80,1,0.025,0.025,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.54375,124.3066389,No,AAAA,,JP_276,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.21,10.21,10.21,0.0,1.0,6.19,1.1,10.21,,2016-09-08,10.21,,,3,10.21,2016-09-05,True,Japan
32748,Pacific Ocean,Japan,Ishigaki Island East Coast,Akashi - Arasaki,24.54897222222223,124.31575,8,9,2016,,5,,Severe,0.8,80,1,0.05,0.05,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.54897222,124.31575,No,AAAA,,JP_277,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.21,10.21,10.21,0.0,1.0,6.19,1.1,10.21,,2016-09-08,10.21,,,3,10.21,2016-09-05,True,Japan
32749,Pacific Ocean,Japan,Ishigaki Island East Coast,Ara-guchi North,24.56230555555556,124.3351111111111,8,9,2016,,5,,Severe,0.8,80,1,0.1,0.1,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.56230556,124.3351111,No,AAAA,,JP_280,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.29,10.29,10.29,0.0,1.0,6.22,1.28,10.29,,2016-09-08,10.29,,,3,10.29,2016-09-05,True,Japan
32744,Pacific Ocean,Japan,Ishigaki Island East Coast,Iwasaki - Urasaki,24.59266666666667,124.3486388888889,8,9,2016,,2.5,,Severe,0.6,60,1,0.05,0.05,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.59266667,124.3486389,No,AAAA,,JP_283,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.29,10.29,10.29,0.0,1.0,6.22,1.28,10.29,,2016-09-08,10.29,,,3,10.29,2016-09-05,True,Japan
32780,Pacific Ocean,Guam,,GUA-401,13.344464,144.638724,9,9,2016,,5,,None,0.0,0,0,0.0,0,In-situ,,"University of Guam Marine Laboratory, David  Burdick, David  Burdick burdickdr@hotmail.com","UOGML, unpublished data; Burdick, D., Idechong, I., Gault, J.","The PERCENT_BLEACHED values represent the percentage of coral cover that was pale, bleached, or dead from bleaching and the PERCENT_MORTALITY values represent the percentage of coral cover that was dead as a result of coral bleaching. Similar to the 2015 survey effort, most sites surveyed in 2016 were visited prior to the warmest months, but a few were surveyed in September when bleaching would be expected. And, as in 2015, we observed only very minor paling/bleaching in 2016--at least on the seaward slope (""forereef"")-- and provide this data rather than reply simply on anecdotal reports (bleaching was reported from the reef flat--see data provided by Whitney Hoot). The 2016 surveys were carried out as part of a NOAA S-K grant-funded reef resilience assessment. An effort was made to visit sites previously visited in 2013 and 2015 (or at least just 2013); however, a few sites were added to this effort that had not been surveyed previously. The general location of these additional sites (RR-1, RR-3, and RR-4) was determined in a non-random manner, with the intent of achieving a somewhat regular spacing of sites along Guam's coastline; the exact location of the sites was selected haphazardly using GIS. It's important to note that the windward east coast of Guam was significantly under-sampled in 2015, 2016, and 2017 as a result of hazardous water conditions, whereas in 2013 we were able to visit several sites along the east coas. East coast sites generally had higher coverage of bleaching-susceptible species in 2013, and so were impacted more severely than the leeward west coast sites. Thus, rates of bleaching and associated mortality in 2017 especially, likely represent an underestimate of rates island-wide. ",5,,,,13.344464,144.638724,No,AAAA,,GU_209,AP,Guam,58.0,,,0.0,1.0,4.71,4.71,4.71,0.0,2.0,3.79,0.5,4.71,,2016-09-09,4.71,,,6,4.71,2016-09-03,True,Guam
32781,Pacific Ocean,Japan,Kagoshima Prefecture Southern Coast,Sata-misaki Marine Park (cape side),30.99916666666667,130.6680555555556,9,9,2016,,5,,Mild,0.025,2.5,0,0.0,0,In-situ,,"Tadashi Kimura, Naoko Dewa, Naoko Dewa n-dewa@ioworld.jp",,,4,,,,30.99916667,130.6680556,No,AAAA,,JP_532,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,5.72,5.72,5.72,0.0,1.0,0.0,0.0,5.72,,2016-09-09,5.72,,,12,5.72,2016-08-28,True,Japan
32782,Pacific Ocean,Japan,Kagoshima Prefecture Southern Coast,Sata-misaki Marine Park (Birou-jima),30.99627777777778,130.6707777777778,9,9,2016,,6,,Mild,0.025,2.5,0,0.0,0,In-situ,,"Tadashi Kimura, Naoko Dewa, Naoko Dewa n-dewa@ioworld.jp",,,4,,,,30.99627778,130.6707778,No,AAAA,,JP_533,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,5.72,5.72,5.72,0.0,1.0,0.0,0.0,5.72,,2016-09-09,5.72,,,12,5.72,2016-08-28,True,Japan
32783,Pacific Ocean,Japan,Amakusa,Tomioka Marine Park (1) Tsutsumase,32.52347222222222,130.0161666666667,9,9,2016,,10,,None,0.0,0,0,0.0,0,In-situ,,"Tadashi Kimura, Satoshi Nojima, Satoshi Nojima nsatoshi@bronze.ocn.ne.jp",,,4,,,,32.52347222,130.0161667,No,AAAA,,JP_544,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,8.31,8.31,8.31,0.0,1.0,0.0,0.0,8.31,,2016-09-09,8.31,,,13,8.31,2016-08-27,True,Japan
32784,Pacific Ocean,Japan,Amakusa,Tomioka Marine park (2) Shiraiwazaki,32.51863888888889,130.02625,9,9,2016,,6,,None,0.0,0,0,0.0,0,In-situ,,"Tadashi Kimura, Satoshi Nojima, Satoshi Nojima tkimura@jwrc.or.jp",,,4,,,,32.51863889,130.02625,No,AAAA,,JP_545,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,8.31,8.31,8.31,0.0,1.0,0.0,0.0,8.31,,2016-09-09,8.31,,,13,8.31,2016-08-27,True,Japan
